index,TableName,SeriesCode,LineNumber,LineDescription,METRIC_NAME,CL_UNIT,UNIT_MULT,Notes
DSCWRX,U20406,DSCWRX,313,Social assistance,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DELDRX,U20406,DELDRX,314,Homes for the elderly,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMENRX,U20406,DMENRX,315,Residential mental health and substance abuse,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFAMRX,U20406,DFAMRX,316,Individual and family services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DVOCRX,U20406,DVOCRX,317,Vocational rehabilitation services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCFORX,U20406,DCFORX,318,Community food and housing / emergency / other relief services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSIARX,U20406,DSIARX,319,"Other social assistance, not elsewere classified",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSADRX,U20406,DSADRX,320,Social advocacy and civic and social organizations,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DRELRX,U20406,DRELRX,321,Religious organizations' services to households,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DGIVRX,U20406,DGIVRX,322,Foundations and grantmaking and giving services to households,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHHMRX,U20406,DHHMRX,323,"Household maintenance (parts of 31, 33, and 36)",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DDMSRX,U20406,DDMSRX,324,Domestic services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMSERX,U20406,DMSERX,325,"Moving, storage, and freight services",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFRERX,U20406,DFRERX,326,"Repair of furniture, furnishings, and floor coverings",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DERERX,U20406,DERERX,327,Repair of household appliances,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMHSRX,U20406,DMHSRX,328,Other household services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFORRX,U20406,DFORRX,329,Net foreign travel,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFTRRX,U20406,DFTRRX,330,Foreign travel by U.S. residents (129),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DAFTRX,U20406,DAFTRX,331,Passenger fares for foreign travel,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DUSTRX,U20406,DUSTRX,332,U.S. travel outside the United States,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DUSSRX,U20406,DUSSRX,333,U.S. student expenditures,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DEXFRX,U20406,DEXFRX,334,Less: Expenditures in the United States by nonresidents (130),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFTURX,U20406,DFTURX,335,Foreign travel in the United States,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMEFRX,U20406,DMEFRX,336,Medical expenditures of foreigners,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DEFSRX,U20406,DEFSRX,337,Expenditures of foreign students in the United States,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNPIRX,U20406,DNPIRX,338,Final consumption expenditures of nonprofit institutions serving households (NPISHs) (132),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNPERX,U20406,DNPERX,339,Gross output of nonprofit institutions (133),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHLGRX,U20406,DHLGRX,340,"Health, gross output",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DOUGRX,U20406,DOUGRX,341,"Outpatient services, gross output",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHSORX,U20406,DHSORX,342,"Nonprofit hospitals, gross output",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNXORX,U20406,DNXORX,343,"Nonprofit nursing homes, gross output",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DRCGRX,U20406,DRCGRX,344,"Recreation services, gross output",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DEDGRX,U20406,DEDGRX,345,"Education services, gross output",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSSGRX,U20406,DSSGRX,346,"Social services, gross output",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DREORX,U20406,DREORX,347,"Religious organizations, gross output",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFXORX,U20406,DFXORX,348,"Foundations and grantmaking and giving establishments, gross output",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSAORX,U20406,DSAORX,349,"Social advocacy establishments, gross output",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCIORX,U20406,DCIORX,350,"Civic and social organizations, gross output",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSNGRX,U20406,DSNGRX,351,"Professional advocacy, gross output",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNPSRX,U20406,DNPSRX,352,Less: Receipts from sales of goods and services by nonprofit institutions (134),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHLRRX,U20406,DHLRRX,353,Health services to households,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DOUSRX,U20406,DOUSRX,354,Outpatient services to households,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNPHRX,U20406,DNPHRX,355,Nonprofit hospitals services to households,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNPNRX,U20406,DNPNRX,356,Nonprofit nursing homes services to households,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DRCRRX,U20406,DRCRRX,357,Recreation services to households,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DEDRRX,U20406,DEDRRX,358,Education services to households,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSSRRX,U20406,DSSRRX,359,Social services to households,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DRELRX,U20406,DRELRX,360,Religious organizations' services to households,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DGIVRX,U20406,DGIVRX,361,Foundations and grantmaking and giving services to households,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSASRX,U20406,DSASRX,362,Services of social advocacy establishments to households,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCISRX,U20406,DCISRX,363,Civic and social organizations' services to households,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSNRRX,U20406,DSNRRX,364,Professional advocacy services to households,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCGPRX,U20406,DCGPRX,365,Control group,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPFERX,U20406,DPFERX,366,PCE food and energy,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNRGRX,U20406,DNRGRX,367,PCE energy goods and services,Chained Dollars,Level,6,
DPXFRX,U20406,DPXFRX,368,PCE excluding food,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPXERX,U20406,DPXERX,369,PCE excluding energy,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPCCRX,U20406,DPCCRX,370,PCE excluding food and energy,Chained Dollars,Level,6,
LB000062,U20406,LB000062,371,PCE goods excluding food and energy,Chained Dollars,Level,6,
LB000063,U20406,LB000063,372,PCE services excluding energy,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPCMRX,U20406,DPCMRX,373,Market-based PCE,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMOMRX,U20406,DMOMRX,374,Market-based PCE motor vehicles and parts,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DDUMRX,U20406,DDUMRX,375,Market-based PCE durable goods other than motor vehicles and parts,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMFXRX,U20406,DMFXRX,376,Market-based PCE food and beverages purchased for off-premises consumption,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCLMRX,U20406,DCLMRX,377,Market-based PCE clothing and footwear,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DGOERX,U20406,DGOERX,378,Market-based PCE gasoline and other energy goods,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNDXRX,U20406,DNDXRX,379,Market-based PCE other nondurable goods,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSEMRX,U20406,DSEMRX,380,Market-based PCE services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHSMRX,U20406,DHSMRX,381,Market-based PCE housing services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DUTLRX,U20406,DUTLRX,382,Market-based PCE household utilities,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHLCRX,U20406,DHLCRX,383,Market-based PCE health care,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DTRSRX,U20406,DTRSRX,384,Market-based PCE transportation services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DRCMRX,U20406,DRCMRX,385,Market-based PCE recreation services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFSMRX,U20406,DFSMRX,386,Market-based PCE food services and accommodations,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFIMRX,U20406,DFIMRX,387,Market-based PCE financial services and insurance,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DOTMRX,U20406,DOTMRX,388,Market-based PCE other services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCOMRX,U20406,DCOMRX,389,Market-based PCE communication services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DTEDRX,U20406,DTEDRX,390,Market-based PCE education,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPRMRX,U20406,DPRMRX,391,Market-based PCE professional services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPERRX,U20406,DPERRX,392,Market-based PCE personal care and clothing services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCHCRX,U20406,DCHCRX,393,Market-based PCE child care,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHMMRX,U20406,DHMMRX,394,Market-based PCE household maintenance,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPMFRX,U20406,DPMFRX,395,Market-based PCE food and energy,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMXFRX,U20406,DMXFRX,396,Market-based PCE excluding food,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPMERX,U20406,DPMERX,397,Market-based PCE excluding energy,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPCXRX,U20406,DPCXRX,398,Market-based PCE excluding food and energy,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
