index,TableName,SeriesCode,LineNumber,LineDescription,METRIC_NAME,CL_UNIT,UNIT_MULT,Notes
DRELRA,U20403,DRELRA,321,Religious organizations' services to households,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DGIVRA,U20403,DGIVRA,322,Foundations and grantmaking and giving services to households,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHHMRA,U20403,DHHMRA,323,"Household maintenance (parts of 31, 33, and 36)",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DDMSRA,U20403,DDMSRA,324,Domestic services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMSERA,U20403,DMSERA,325,"Moving, storage, and freight services",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFRERA,U20403,DFRERA,326,"Repair of furniture, furnishings, and floor coverings",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DERERA,U20403,DERERA,327,Repair of household appliances,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMHSRA,U20403,DMHSRA,328,Other household services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFTRRA,U20403,DFTRRA,330,Foreign travel by U.S. residents (129),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DAFTRA,U20403,DAFTRA,331,Passenger fares for foreign travel,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DUSTRA,U20403,DUSTRA,332,U.S. travel outside the United States,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DUSSRA,U20403,DUSSRA,333,U.S. student expenditures,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DEXFRA,U20403,DEXFRA,334,Less: Expenditures in the United States by nonresidents (130),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFTURA,U20403,DFTURA,335,Foreign travel in the United States,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMEFRA,U20403,DMEFRA,336,Medical expenditures of foreigners,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DEFSRA,U20403,DEFSRA,337,Expenditures of foreign students in the United States,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNPIRA,U20403,DNPIRA,338,Final consumption expenditures of nonprofit institutions serving households (NPISHs) (132),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNPERA,U20403,DNPERA,339,Gross output of nonprofit institutions (133),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHLGRA,U20403,DHLGRA,340,"Health, gross output",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DOUGRA,U20403,DOUGRA,341,"Outpatient services, gross output",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHSORA,U20403,DHSORA,342,"Nonprofit hospitals, gross output",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNXORA,U20403,DNXORA,343,"Nonprofit nursing homes, gross output",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DRCGRA,U20403,DRCGRA,344,"Recreation services, gross output",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DEDGRA,U20403,DEDGRA,345,"Education services, gross output",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSSGRA,U20403,DSSGRA,346,"Social services, gross output",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DREORA,U20403,DREORA,347,"Religious organizations, gross output",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFXORA,U20403,DFXORA,348,"Foundations and grantmaking and giving establishments, gross output",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSAORA,U20403,DSAORA,349,"Social advocacy establishments, gross output",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCIORA,U20403,DCIORA,350,"Civic and social organizations, gross output",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSNGRA,U20403,DSNGRA,351,"Professional advocacy, gross output",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNPSRA,U20403,DNPSRA,352,Less: Receipts from sales of goods and services by nonprofit institutions (134),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHLRRA,U20403,DHLRRA,353,Health services to households,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DOUSRA,U20403,DOUSRA,354,Outpatient services to households,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNPHRA,U20403,DNPHRA,355,Nonprofit hospitals services to households,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNPNRA,U20403,DNPNRA,356,Nonprofit nursing homes services to households,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DRCRRA,U20403,DRCRRA,357,Recreation services to households,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DEDRRA,U20403,DEDRRA,358,Education services to households,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSSRRA,U20403,DSSRRA,359,Social services to households,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DRELRA,U20403,DRELRA,360,Religious organizations' services to households,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DGIVRA,U20403,DGIVRA,361,Foundations and grantmaking and giving services to households,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSASRA,U20403,DSASRA,362,Services of social advocacy establishments to households,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCISRA,U20403,DCISRA,363,Civic and social organizations' services to households,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSNRRA,U20403,DSNRRA,364,Professional advocacy services to households,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCGPRA,U20403,DCGPRA,365,Control group,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPFERA,U20403,DPFERA,366,PCE food and energy,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNRGRA,U20403,DNRGRA,367,PCE energy goods and services,Fisher Quantity Index,Level,0,
DPXFRA,U20403,DPXFRA,368,PCE excluding food,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPXERA,U20403,DPXERA,369,PCE excluding energy,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPCCRA,U20403,DPCCRA,370,PCE excluding food and energy,Fisher Quantity Index,Level,0,
IB000062,U20403,IB000062,371,PCE goods excluding food and energy,Fisher Quantity Index,Level,0,
IB000063,U20403,IB000063,372,PCE services excluding energy,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPCMRA,U20403,DPCMRA,373,Market-based PCE,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMOMRA,U20403,DMOMRA,374,Market-based PCE motor vehicles and parts,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DDUMRA,U20403,DDUMRA,375,Market-based PCE durable goods other than motor vehicles and parts,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMFXRA,U20403,DMFXRA,376,Market-based PCE food and beverages purchased for off-premises consumption,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCLMRA,U20403,DCLMRA,377,Market-based PCE clothing and footwear,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DGOERA,U20403,DGOERA,378,Market-based PCE gasoline and other energy goods,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNDXRA,U20403,DNDXRA,379,Market-based PCE other nondurable goods,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSEMRA,U20403,DSEMRA,380,Market-based PCE services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHSMRA,U20403,DHSMRA,381,Market-based PCE housing services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DUTLRA,U20403,DUTLRA,382,Market-based PCE household utilities,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHLCRA,U20403,DHLCRA,383,Market-based PCE health care,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DTRSRA,U20403,DTRSRA,384,Market-based PCE transportation services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DRCMRA,U20403,DRCMRA,385,Market-based PCE recreation services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFSMRA,U20403,DFSMRA,386,Market-based PCE food services and accommodations,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFIMRA,U20403,DFIMRA,387,Market-based PCE financial services and insurance,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DOTMRA,U20403,DOTMRA,388,Market-based PCE other services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCOMRA,U20403,DCOMRA,389,Market-based PCE communication services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DTEDRA,U20403,DTEDRA,390,Market-based PCE education,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPRMRA,U20403,DPRMRA,391,Market-based PCE professional services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPERRA,U20403,DPERRA,392,Market-based PCE personal care and clothing services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCHCRA,U20403,DCHCRA,393,Market-based PCE child care,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHMMRA,U20403,DHMMRA,394,Market-based PCE household maintenance,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPMFRA,U20403,DPMFRA,395,Market-based PCE food and energy,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMXFRA,U20403,DMXFRA,396,Market-based PCE excluding food,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPMERA,U20403,DPMERA,397,Market-based PCE excluding energy,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPCXRA,U20403,DPCXRA,398,Market-based PCE excluding food and energy,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
