index,TableName,SeriesCode,LineNumber,LineDescription,METRIC_NAME,CL_UNIT,UNIT_MULT,Notes
DEFSRG,U20404,DEFSRG,337,Expenditures of foreign students in the United States,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNPIRG,U20404,DNPIRG,338,Final consumption expenditures of nonprofit institutions serving households (NPISHs) (132),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNPERG,U20404,DNPERG,339,Gross output of nonprofit institutions (133),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHLGRG,U20404,DHLGRG,340,"Health, gross output",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DOUGRG,U20404,DOUGRG,341,"Outpatient services, gross output",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHSORG,U20404,DHSORG,342,"Nonprofit hospitals, gross output",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNXORG,U20404,DNXORG,343,"Nonprofit nursing homes, gross output",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DRCGRG,U20404,DRCGRG,344,"Recreation services, gross output",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DEDGRG,U20404,DEDGRG,345,"Education services, gross output",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSSGRG,U20404,DSSGRG,346,"Social services, gross output",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DREORG,U20404,DREORG,347,"Religious organizations, gross output",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFXORG,U20404,DFXORG,348,"Foundations and grantmaking and giving establishments, gross output",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSAORG,U20404,DSAORG,349,"Social advocacy establishments, gross output",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCIORG,U20404,DCIORG,350,"Civic and social organizations, gross output",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSNGRG,U20404,DSNGRG,351,"Professional advocacy, gross output",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNPSRG,U20404,DNPSRG,352,Less: Receipts from sales of goods and services by nonprofit institutions (134),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHLRRG,U20404,DHLRRG,353,Health services to households,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DOUSRG,U20404,DOUSRG,354,Outpatient services to households,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNPHRG,U20404,DNPHRG,355,Nonprofit hospitals services to households,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNPNRG,U20404,DNPNRG,356,Nonprofit nursing homes services to households,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DRCRRG,U20404,DRCRRG,357,Recreation services to households,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DEDRRG,U20404,DEDRRG,358,Education services to households,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSSRRG,U20404,DSSRRG,359,Social services to households,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DRELRG,U20404,DRELRG,360,Religious organizations' services to households,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DGIVRG,U20404,DGIVRG,361,Foundations and grantmaking and giving services to households,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSASRG,U20404,DSASRG,362,Services of social advocacy establishments to households,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCISRG,U20404,DCISRG,363,Civic and social organizations' services to households,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSNRRG,U20404,DSNRRG,364,Professional advocacy services to households,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCGPRG,U20404,DCGPRG,365,Control group,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPFERG,U20404,DPFERG,366,PCE food and energy,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNRGRG,U20404,DNRGRG,367,PCE energy goods and services,Fisher Price Index,Level,0,
DPXFRG,U20404,DPXFRG,368,PCE excluding food,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPXERG,U20404,DPXERG,369,PCE excluding energy,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPCCRG,U20404,DPCCRG,370,PCE excluding food and energy,Fisher Price Index,Level,0,
IA000062,U20404,IA000062,371,PCE goods excluding food and energy,Fisher Price Index,Level,0,
IA000063,U20404,IA000063,372,PCE services excluding energy,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPCMRG,U20404,DPCMRG,373,Market-based PCE,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMOMRG,U20404,DMOMRG,374,Market-based PCE motor vehicles and parts,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DDUMRG,U20404,DDUMRG,375,Market-based PCE durable goods other than motor vehicles and parts,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMFXRG,U20404,DMFXRG,376,Market-based PCE food and beverages purchased for off-premises consumption,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCLMRG,U20404,DCLMRG,377,Market-based PCE clothing and footwear,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DGOERG,U20404,DGOERG,378,Market-based PCE gasoline and other energy goods,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNDXRG,U20404,DNDXRG,379,Market-based PCE other nondurable goods,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSEMRG,U20404,DSEMRG,380,Market-based PCE services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHSMRG,U20404,DHSMRG,381,Market-based PCE housing services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DUTLRG,U20404,DUTLRG,382,Market-based PCE household utilities,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHLCRG,U20404,DHLCRG,383,Market-based PCE health care,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DTRSRG,U20404,DTRSRG,384,Market-based PCE transportation services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DRCMRG,U20404,DRCMRG,385,Market-based PCE recreation services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFSMRG,U20404,DFSMRG,386,Market-based PCE food services and accommodations,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFIMRG,U20404,DFIMRG,387,Market-based PCE financial services and insurance,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DOTMRG,U20404,DOTMRG,388,Market-based PCE other services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCOMRG,U20404,DCOMRG,389,Market-based PCE communication services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DTEDRG,U20404,DTEDRG,390,Market-based PCE education,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPRMRG,U20404,DPRMRG,391,Market-based PCE professional services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPERRG,U20404,DPERRG,392,Market-based PCE personal care and clothing services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCHCRG,U20404,DCHCRG,393,Market-based PCE child care,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHMMRG,U20404,DHMMRG,394,Market-based PCE household maintenance,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPMFRG,U20404,DPMFRG,395,Market-based PCE food and energy,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMXFRG,U20404,DMXFRG,396,Market-based PCE excluding food,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPMERG,U20404,DPMERG,397,Market-based PCE excluding energy,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPCXRG,U20404,DPCXRG,398,Market-based PCE excluding food and energy,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
