index,TableName,SeriesCode,LineNumber,LineDescription,METRIC_NAME,CL_UNIT,UNIT_MULT,Notes
DEDRRC,U20405,DEDRRC,358,Education services to households,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSSRRC,U20405,DSSRRC,359,Social services to households,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DRELRC,U20405,DRELRC,360,Religious organizations' services to households,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DGIVRC,U20405,DGIVRC,361,Foundations and grantmaking and giving services to households,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSASRC,U20405,DSASRC,362,Services of social advocacy establishments to households,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCISRC,U20405,DCISRC,363,Civic and social organizations' services to households,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSNRRC,U20405,DSNRRC,364,Professional advocacy services to households,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCGPRC,U20405,DCGPRC,365,Control group,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPFERC,U20405,DPFERC,366,PCE food and energy,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNRGRC,U20405,DNRGRC,367,PCE energy goods and services,Current Dollars,Level,6,
DPXFRC,U20405,DPXFRC,368,PCE excluding food,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPXERC,U20405,DPXERC,369,PCE excluding energy,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPCCRC,U20405,DPCCRC,370,PCE excluding food and energy,Current Dollars,Level,6,
LA000062,U20405,LA000062,371,PCE goods excluding food and energy,Current Dollars,Level,6,
LA000063,U20405,LA000063,372,PCE services excluding energy,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPCMRC,U20405,DPCMRC,373,Market-based PCE,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMOMRC,U20405,DMOMRC,374,Market-based PCE motor vehicles and parts,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DDUMRC,U20405,DDUMRC,375,Market-based PCE durable goods other than motor vehicles and parts,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMFXRC,U20405,DMFXRC,376,Market-based PCE food and beverages purchased for off-premises consumption,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCLMRC,U20405,DCLMRC,377,Market-based PCE clothing and footwear,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DGOERC,U20405,DGOERC,378,Market-based PCE gasoline and other energy goods,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNDXRC,U20405,DNDXRC,379,Market-based PCE other nondurable goods,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSEMRC,U20405,DSEMRC,380,Market-based PCE services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHSMRC,U20405,DHSMRC,381,Market-based PCE housing services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DUTLRC,U20405,DUTLRC,382,Market-based PCE household utilities,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHLCRC,U20405,DHLCRC,383,Market-based PCE health care,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DTRSRC,U20405,DTRSRC,384,Market-based PCE transportation services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DRCMRC,U20405,DRCMRC,385,Market-based PCE recreation services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFSMRC,U20405,DFSMRC,386,Market-based PCE food services and accommodations,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFIMRC,U20405,DFIMRC,387,Market-based PCE financial services and insurance,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DOTMRC,U20405,DOTMRC,388,Market-based PCE other services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCOMRC,U20405,DCOMRC,389,Market-based PCE communication services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DTEDRC,U20405,DTEDRC,390,Market-based PCE education,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPRMRC,U20405,DPRMRC,391,Market-based PCE professional services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPERRC,U20405,DPERRC,392,Market-based PCE personal care and clothing services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCHCRC,U20405,DCHCRC,393,Market-based PCE child care,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHMMRC,U20405,DHMMRC,394,Market-based PCE household maintenance,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPMFRC,U20405,DPMFRC,395,Market-based PCE food and energy,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMXFRC,U20405,DMXFRC,396,Market-based PCE excluding food,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPMERC,U20405,DPMERC,397,Market-based PCE excluding energy,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPCXRC,U20405,DPCXRC,398,Market-based PCE excluding food and energy,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
